DATOS EMPRESA,,,TRAMOS A COBRAR,,,,,,DISTANCIA,ADULTO,ESCOLAR MEDIA,ESCOLAR SUPERIOR,TARIFA ADULTO MAYOR,TARIFA MINIMA,INTERIOR,NOCTURNA,LOCAL URBANO,LOCAL RURAL,INTERMEDIOS,TRASNOCHE,DGOS. Y FESTIVOS,INICIO,TÉRMINO,N° Resolucion,Fecha
Folio,NOMBRE EMPRESA,COMUNA,Troncal - RUTA O VTE,TRAMO,SECTOR INICIO,COMUNA,SECTOR TÉRMINO,COMUNA,KM.,$,$,$,$,$,$,$,$,$,$,$,$,$,Hrs:,Hrs:,
500187,RAQUEL RAMIREZ PEREIRA,San Esbeban,Ruta 1,Licitacióna zona aislada CTA 0556,Campos de Ahumada Alto,San Esteban,San Esteban,San Esteban,43 km,800,,,,Campos Ahumada - San Esteban ,,,"Ruta 1: Lunes, miércoles, sábados: 7.30, 14.30, 15.30, 17.30",,,,,07.30,18.00,921,29/04/21
500187,RAQUEL RAMIREZ PEREIRA,San Esbeban,Ruta 1,,Campos de Ahumada Bajo,San Esteban,San Esteban,San Esteban,,500,,,,San Esteban - Campos Ahumada,,,"Ruta 1: martes, jueves, viernes: 7.30, 17.30",,,,,07.30,18.00,921,29/04/21
500187,RAQUEL RAMIREZ PEREIRA,San Esbeban,Ruta 1,,El Greedal,San Esteban,San Esteban,San Esteban,,350,,,,,El Hjuape-San Esteban,,"Ruta 2: lunes a viernes 08,00, 13.00 / Sábados 11.00",,,,,07.30,18.00,921,29/04/21
500187,RAQUEL RAMIREZ PEREIRA,San Esbeban,Ruta 1,,Lo Calvo,San Esteban,San Esteban,San Esteban,,300,,,,,San Esteban-El Huape,,"Ruta 2: lunes a viernes 08,00, 13.00 / Sábados 11.00",,,,,07.30,18.00,921,29/04/21
500187,RAQUEL RAMIREZ PEREIRA,San Esbeban,Ruta 2,,El Huape,San Esteban,San Esteban,San Esteban,18 km,300,,,,,San Esteban-El Huape,,"Ruta 2: lunes a viernes 12.30, 16.30, 17.00 / Sábados 17.00",,,,,07.30,18.00,921,29/04/21
500187,RAQUEL RAMIREZ PEREIRA,San Esbeban,Ruta 2,,San Miguel,San Esteban,San Esteban,San Esteban,,300,,,,,,,,,,,,07.30,18.00,921,29/04/21
500192,HIPOLITO CARLOS CHURATA,Quintero,Ruta 1,,Quintero,Quintero,Valle Alegre,Quintero,,,,,,,,,,,,,,,,,
500194,WILLIAMS ARIEL GALLARDO GARCÍA,,,,,,,,,,,,,,,,,,,,,,,,
500194,WILLIAMS ARIEL GALLARDO GARCÍA,,,,,,,,,,,,,,,,,,,,,,,,
500194,WILLIAMS ARIEL GALLARDO GARCÍA,,,,,,,,,,,,,,,,,,,,,,,,
500194,WILLIAMS ARIEL GALLARDO GARCÍA,,,,,,,,,,,,,,,,,,,,,,,,
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,RUTA 1,Licitación  zona aislada CTA 0423,El Pedernal,Petorca,,Petorca,70 km,800,,,,,,,Ruta 1: Pedernal-Petorca,,"Lunes, viernes y domingo",,,08.00,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,RUTA 1,,Calle Larga,Petorca,,Petorca,,600,,,,,,,Ruta 1: Petorca-Pedernal,,"Lunes, viernes y domingo",,,17.00,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,RUTA 1,,Chalaco,Petorca,,Petorca,,400,,,,,,,Ruta 2:  Frutillar alto-Pedernal,,"Martes, Jueves y Sábado",,,18.00,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,RUTA 1,,Calle La Amargura,Petorca,,Petorca,,500,,,,,,,Ruta2: Pedernal-Frutillar Alto,,"Martes, Jueves y Sábado",,,17.00,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,RUTA 1,,El Valle,Petorca,,Petorca,,400,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,RUTA 1,,Chincolco,Petorca,,Petorca,,400,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,RUTA 1,,La Polcura,Petorca,,Petorca,,300,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,RUTA 1,,Chimba sur,Petorca,,Petorca,,300,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,Frutillar Alto,Petorca,,Petorca,128 km,1200,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,Frutillar bajo,Petorca,,Petorca,,1000,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,Las Palmas,Petorca,,Petorca,,900,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,La Totora,Petorca,,Petorca,,900,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,Paquilco,Petorca,,Petorca,,800,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,Ojos de Agua,Petorca,,Petorca,,700,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,EL Francés,Petorca,,Petorca,,700,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,Agua del Ahorcado,Petorca,,Petorca,,500,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,Paraiso Perdido,Petorca,,Petorca,,500,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,El Pequén,Petorca,,Petorca,,300,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,La Nipa,Petorca,,Petorca,,300,,,,,,,,,,,,,,2758,22/11/21
500195,TRANSPORTES ESPERANZA LIMITADA,Petorca,Ruta 2,,Santa Carolina,Petorca,,Petorca,,300,,,,,,,,,,,,,,2758,22/11/21
500205,FRANCISCO JAVIER OLIVARES BELMAR,Puchuncaví,Ruta 1,CTA 0487,El Rincón,Puchuncaví,,Puchuncaví,8,300,,,,,,,,,,,,07.15,19.00,569,10/03/23
500205,FRANCISCO JAVIER OLIVARES BELMAR,Puchuncaví,Ruta 2,,La Canela,Puchuncaví,,Puchuncaví,22,500,,,,,,,,,,,,08.30,17.30,569,10/03/23
500205,FRANCISCO JAVIER OLIVARES BELMAR,Puchuncaví,Ruta 2,,La Quebrada,Puchuncaví,,Puchuncaví,12,400,,,,,,,,,,,,08.30,17.30,569,10/03/23
500205,FRANCISCO JAVIER OLIVARES BELMAR,Puchuncaví,Ruta 2,,El Rungue,Puchuncaví,,Puchuncaví,5,300,,,,,,,,,,,,08.30,17.30,569,10/03/23
500202,CLAUDIO FARIAS MONSALVE,QUILPUE,Ruta 1,,Los Coligues,QUILPUE,Los Lunes,Quilpué,36,1800,,,,,,,,,,,,08.00,20.00,280,30/01/23
500202,CLAUDIO FARIAS MONSALVE,QUILPUE,Ruta 1,,Peumo,QUILPUE,Los lunes,Quilpué,15,1000,,,,,,,,,,,,08.00,20.00,280,30/01/23
500203,EMP. TRANSP. MAYCOL NAVARRETE SILVA,LOS ANDES,RUTA 1,,Calle Membrillar,Los Andes,El Sauce,Los Andes,10,1000,,,,,,,,,,,,07.00,20.00,269,27/01/23
500203,EMP. TRANSP. MAYCOL NAVARRETE SILVA,LOS ANDES,RUTA 1,,Calle Membrillar,Los Andes,Primera Quebrada,Los Andes,16,1400,,,,,,,,,,,,07.00,20.00,269,27/01/23
500203,EMP. TRANSP. MAYCOL NAVARRETE SILVA,LOS ANDES,RUTA 1,,Calle Membrillar,Los Andes,Río Colorado,Los Andes,19,1600,,,,,,,,,,,,07.00,20.00,269,27/01/23
500203,EMP. TRANSP. MAYCOL NAVARRETE SILVA,LOS ANDES,RUTA 1,,Calle Membrillar,Los Andes,Saladillo,Los Andes,40,2500,,,,,,,,,,,,07.00,20.00,269,27/01/23
500203,EMP. TRANSP. MAYCOL NAVARRETE SILVA,LOS ANDES,RUTA 1,,Saladillo,Los Andes,Calle Membrillar,Los Andes,40,2500,,,,,,,,,,,,07.00,20.00,269,27/01/23
500203,EMP. TRANSP. MAYCOL NAVARRETE SILVA,LOS ANDES,RUTA 1,,Río Colorado,Los Andes,Calle Membrillar,Los Andes,19,1200,,,,,,,,,,,,07.00,20.00,269,27/01/23
500203,EMP. TRANSP. MAYCOL NAVARRETE SILVA,LOS ANDES,RUTA 1,,Primera Quebrada,Los Andes,Calle Membrillar,Los Andes,16,1200,,,,,,,,,,,,07.00,20.00,269,27/01/23
500203,EMP. TRANSP. MAYCOL NAVARRETE SILVA,LOS ANDES,RUTA 1,,El Sauce,Los Andes,Calle Membrillar,Los Andes,10,1000,,,,,,,,,,,,07.00,20.00,269,27/01/23
800001,Buses JM Limitada,Los Andes,RUTA1,1,VALPARAISO ,VALPARAISO,LLAY - LLAY,LLAY - LLAY ,87,3500,,,,,,,,,,,,07.00,20.15,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,2,VALPARAISO ,VALPARAISO,CHAGRE,CHAGRE,94,3500,,,,,,,,,,,,07.00,20.15,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,3,VALPARAISO ,VALPARAISO,PANQUEHE,PANQUEHUE,101,5000,,,,,,,,,,,,07.00,20.15,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,4,VALPARAISO ,VALPARAISO,SAN FELIPE,SAN FELIPE,115,5000,,,,,,,,,,,,07.00,20.15,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,5,VALPARAISO ,VALPARAISO,LOS ANDES,LOS ANDES ,130,5000,,,,,,,,,,,,07.00,20.15,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,6,LOS ANDES ,LOS ANDES ,LLAY - LLAY,LLAY - LLAY ,53,3000,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,7,SAN FELIPE ,SAN FELIPE ,SAN FELIPE,LLAY - LLAY ,38,3000,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,8,LOS ANDES ,LOS ANDES ,SAN PEDRO ,LIMACHE ,99,3500,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,9,SAN FELIPE ,SAN FELIPE ,SAN PEDRO ,LOS ANDES ,84,3500,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,10,LOS ANDES ,LOS ANDES ,VALPARAISO,VALPARAISO,130,5000,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,11,SAN FELIPE ,SAN FELIPE ,VALPARAISO,VALPARAISO,115,5000,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,12,PANQUEHUE,PANQUEHUE,VALPARAISO,VALPARAISO,101,5000,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,13,LLAY - LLAY,LLAY - LLAY ,VALPARAISO,VALPARAISO,87,3500,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,14,CHAGRE,CHAGRE,VALPARAISO,VALPARAISO,97,3500,,,,,,,,,,,,06.30,20.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,15,QUILPUE,QUILPUE,CONCEPCION,CONCEPCION,608,22000,,,,,,,,,,,,22.30,06.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,16,QUILPUE,QUILPUE,TALCAHUANO,TALCAHUANO,620,22000,,,,,,,,,,,,22.30,07.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,17,CONCEPCION ,CONCEPCION,QUILPUE,QUILPUE,608,22000,,,,,,,,,,,,23.30,07.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,18,TALCAHUANO,TALCAHUANO,QUILPUE,QUILPUE,620,22000,,,,,,,,,,,,23.00,07.45,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,19,VILLA ALEMANA,VILLA ALEMANA,CONCEPCION,CONCEPCION,635,22000,,,,,,,,,,,,22.15,06.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,20,VILLA ALEMANA,VILLA ALEMANA,TALCAHUANO,TALCAHUANO,647,22000,,,,,,,,,,,,22.15,07.45,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,21,CONCEPCION ,CONCEPCION,VILLA ALEMA ,VILLA ALEMANA,635,22000,,,,,,,,,,,,23.30,08.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,22,TALCAHUANO,TALCAHUANO,VILLA ALEMA ,VILLA ALEMANA,647,22000,,,,,,,,,,,,23.00,08.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,23,VIÑA DEL MAR ,VIÑA DEL MAR,CONCEPCION,CONCEPCION,612,22000,,,,,,,,,,,,23.00,06.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,24,VIÑA DEL MAR ,VIÑA DEL MAR,TALCAHUANO,TALCAHUANO,624,22000,,,,,,,,,,,,23.00,07.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,25,CONCEPCION ,CONCEPCION,VIÑA DEL MAR ,VIÑA DEL MAR ,612,22000,,,,,,,,,,,,23.30,07.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,26,TALCAHUANO,TALCAHUANO,VIÑA DEL MAR ,VIÑA DEL MAR ,624,22000,,,,,,,,,,,,23.00,07.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,27,VALPARAISO ,VALPARAISO,CONCEPCION,CONCEPCION,607,22000,,,,,,,,,,,,23.30,06.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,28,VALPARAISO ,VALPARAISO,TALCAHUANO,TALCAHUANO,619,22000,,,,,,,,,,,,23.30,07.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,29,CONCEPCION ,CONCEPCION,VALPARAISO,VALPARAISO,607,22000,,,,,,,,,,,,23.30,07.00,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,30,TALCAHUANO,TALCAHUANO,VALPARAISO,VALPARAISO,619,22000,,,,,,,,,,,,23.00,07.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,31,SANTIAGO,SANTIAGO,CONCEPCION,CONCEPCION,498,22000,,,,,,,,,,,,01.00,06.30,2094,10/07/15
800001,Buses JM Limitada,Los Andes,RUTA1,32,SANTIAGO,SANTIAGO,TALCAHUANO,TALCAHUANO,510,22000,,,,,,,,,,,,01.00,06.30,2094,10/07/15
800016,Erbuc,Estación Central,Ruta 4,,Terminal Buses E. Central,Estación Central,Temuco,Temuco,580,35000,28000,,,,,,,,,,,08.00,24.00,774,12/04/23
800016,Erbuc,Estación Central,Ruta 4,,Terminal Buses E. Central,Estación Central,Teodoro Scmidt,Toltén,630,45000,38000,,,,,,,,,,,08.00,24.00,774,12/04/23
800016,Erbuc,Estación Central,Ruta 4,,Terminal Buses E. Central,Estación Central,Toltén,Toltén,760,55000,48000,,,,,,,,,,,08.00,24.00,774,12/04/23
800006,FENIX PULLMAN NORTE INTERNACIONAL LTDA.,Valparaíso,R 1 - R2,2,TERMINAL RODOVIARIO,VALPO.,TERMINAL MENDOZA   (ARGENTINA),MENDOZA,410,,,,,,,25000,,,,,,20.30,04.30,690,12/03/20
800006,FENIX PULLMAN NORTE INTERNACIONAL LTDA.,Valparaíso,R1 - R2,3,TERMINAL RODOVIARIO,VALPO.,TERMINAL RETIRO (ARGENTINA),BUENOS AIRES,1460,70000,,,,,,,,,,,,08.30,08.29,690,12/03/20
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,RUTA 5,,Quintero ,Quintero,Terminal San Borja,Estación Central,324,15000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,RUTA 5,,Nogales,Nogales,Terminal San Borja,Estación Central,236,15000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,RUTA 5,,La Calera,La Calera,Terminal San Borja,Estación Central,230,12000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,RUTA 5,,Llay-Llay,LLAY - LLAY ,Terminal San Borja,Estación Central,188,10000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,RUTA 5,,Til-Til,Til-Til,Terminal San Borja,Estación Central,124,10000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,Ruta 6,,Horcón,Puchuncaví,Terminal San Borja,Estación Central,308,15000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,Ruta 6,,Nogales,Nogales,Terminal San Borja,Estación Central,236,15000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,Ruta 6,,La Calera,La Calera,Terminal San Borja,Estación Central,230,12000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,Ruta 6,,Llay-Llay,LLAY - LLAY ,Terminal San Borja,Estación Central,188,10000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800023,EMP. TRANSPORTES PACIFICO SUR,Valparaíso,Ruta 6,,Til-Til,Til-Til,Terminal San Borja,Estación Central,124,10000,,,,,,,,,,,,05.30,23.00,149,18/01/23
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,R1,,TERMINAL,VALPARAISO,TERMINAL,TALCA,720,19000,19000,,,,,,,,,,,08.00,19.00,5435,28/12/18
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,R1,,TERMINAL,VALPARAISO,TERMINAL,RANCAGUA,191,15000,,,,,,,,,,,,08.00,19.00,5435,28/12/18
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,R1,,TERMINAL,VALPARAISO,TERMINAL,SANTIAGO,115,10000,,,,,,,,,,,,08.00,19.00,5435,28/12/18
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,R1,,ESTACION CENTRAL,SANTIAGO,TERMINAL,RANCAGUA,87,6000,,,,,,,,,,,,08.00,19.00,5435,28/12/18
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,R1,,ESTACION CENTRAL,SANTIAGO,TERMINAL,TALCA,256,12000,,,,,,,,,,,,08.00,19.00,5435,28/12/18
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,R1,,TERMINAL,RANCAGUA,TERMINAL,TALCA,171,8000,,,,,,,,,,,,08.00,19.00,5435,28/12/18
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,R2,,TERMINAL,VALPARAISO,TERMINAL,RANCAGUA,191,15000,,,,,,,,,,,,08.00,20.00,5435,28/12/18
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,R2,,ESTACION CENTRAL,SANTIAGO,TERMINAL,RANCAGUA,87,6000,,,,,,,,,,,,08.00,20.00,5435,28/12/18
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,RUTA 3,,TERMINAL RODOVIARIO,VALPARAISO,SANTIAGO,SANTIAGO,115,9000,,,,,,,,,,,,08.00,17.00,693,13/03/20
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,RUTA 3,,TERMINAL RODOVIARIO,VALPARAISO,TALCA,TALCA,256,15000,,,,,,,,,,,,08.00,17.00,693,13/03/20
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,RUTA 3,,TERMINAL RODOVIARIO,VALPARAISO,LINARES,LINARES,412,18000,,,,,,,,,,,,08.00,17.00,693,13/03/20
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,RUTA 3,,TERMINAL RODOVIARIO,VALPARAISO,PARRAL,PARRAL,448,2000,,,,,,,,,,,,08.00,17.00,693,13/03/20
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,Ruta 4,,TERMINAL RODOVIARIO,VALPARAISO,TERMINAL,SANTIAGO,120,9000,6000,,,,,,,,,,,07.00,19.00,999,12/05/21
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,Ruta 4,,TERMINAL RODOVIARIO,VALPARAISO,Talca,Talca,362,15000,12000,,,,,,,,,,,07.00,19.00,999,12/05/21
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,Ruta 4,,TERMINAL RODOVIARIO,VALPARAISO,Cauquenes,Cauquenes,462,24000,16000,,,,,,,,,,,07.00,19.00,999,12/05/21
800024,SHEILA HENRIQUEZ SERVICIOS DE TRANSPORTES EIRL,Valparaíso,Ruta 4,,TERMINAL RODOVIARIO,VALPARAISO,Chanco,Chanco,505,26000,18000,,,,,,,,,,,07.00,19.00,999,12/05/21
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,1,T. Quillota,Quillota,Llay-Llay,Llay-Llay,49,4000,,,,,,,,,,,,05.15,18.15,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,2,T. Quillota,Quillota,Montenegro,Llay-Llay,75,6000,,,,,,,,,,,,06.20,18.45,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,3,T. Quillota,Quillota,Rungue,Puchuncaví ,82,6000,,,,,,,,,,,,06.30,19.15,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,4,T. Quillota,Quillota,Huertos Familiares,Til Til,105,6000,,,,,,,,,,,,06.45,20.00,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,5,T. Quillota,Quillota,Terminal San Borja,Estación Central,135,6000,,,,,,,,,,,,05.15,20.30,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,6,T. San Borja,Estación Central,Huertos Familiares,Til Til,32,4000,,,,,,,,,,,,08.10,21.30,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,7,T. San Borja,Estación Central,Rungue,Puchuncaví ,55,5000,,,,,,,,,,,,09.10,21.50,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,8,T. San Borja,Estación Central,Montenegro,Llay-Llay,62,5000,,,,,,,,,,,,09.20,22.00,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,9,T. San Borja,Estación Central,Llay-Llay,Llay-Llay,87,5000,,,,,,,,,,,,09.40,22.20,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,10,T. San Borja,Estación Central,La Calera,La Calera,114,6000,,,,,,,,,,,,09.50,22.40,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,11,T. San Borja,Estación Central,La Cruz,La Cruz,120,6000,,,,,,,,,,,,10.00,22.50,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 1,12,T. San Borja,Estación Central,Quillota,Quillota,135,6000,,,,,,,,,,,,10.10,20.50,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 2,1,T. San Borja,Est. Central,Huertos Familiares,Til Til,32,4000,,,,,,,,,,,,08.10,20.20,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 2,2,T. San Borja,Est. Central,Rungue,Puchuncaví ,55,5000,,,,,,,,,,,,09.10,21.20,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 2,3,T. San Borja,Est. Central,Montenegro,Llay-Llay,62,5000,,,,,,,,,,,,09.20,21.30,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 2,4,T. San Borja,Est. Central,Llay-Llay,Llay-Llay,88,5000,,,,,,,,,,,,09.40,21.50,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 2,5,T. San Borja,Est. Central,La Calera,La Calera,114,6000,,,,,,,,,,,,09.50,22.00,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 2,6,T. San Borja,Est. Central,La Cruz,La Cruz,122,6000,,,,,,,,,,,,10.00,22.10,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 2,7,T. San Borja,Est. Central,Quillota,Quillota,135,6000,,,,,,,,,,,,10.20,22.30,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,1,Horcón,Puchuncaví,La Calera,La Calera,47,5000,,,,,,,,,,,,07.30,07.30,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,2,Horcón,Puchuncaví,Shell Llay-Llay,Llay-Llay,72,8000,,,,,,,,,,,,08.50,08.50,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,3,Horcón,Puchuncaví,Montenegro,Llay-Llay,90,9000,,,,,,,,,,,,09.00,09.00,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,4,Horcón,Puchuncaví,Rungue,Puchuncaví ,110,9000,,,,,,,,,,,,09.10,09.10,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,5,Horcón,Puchuncaví,Huertos Familiares,Til Til,135,10000,,,,,,,,,,,,09.25,09.25,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,6,Horcón,Puchuncaví,Terminal San Borja,Estación Central,153,10000,,,,,,,,,,,,10.00,10.00,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,7,Terminal San Borja,Estación Central,Huertos Familiares,Til Til,32,4000,,,,,,,,,,,,16.20,18.20,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,8,Terminal San Borja,Estación Central,Rungue,Puchuncaví ,55,5000,,,,,,,,,,,,17.20,19.20,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,9,Terminal San Borja,Estación Central,Montenegro,Llay-Llay,62,5000,,,,,,,,,,,,17.30,19.30,5059,30/11/18
800030,EXPRESO QUILLOTA LIMITADA,Quillota,Ruta 3,10,Terminal San Borja,Estación Central,Shell Llay-Llay,Llay-Llay,87,5000,,,,,,,,,,,,17.50,19.50,5059,30/11/18
